well_nm,well_ta_id,api_cd_10,compl_style,stim_start_dt,stim_end_dt,vintage,field_nm,geologic_location,target_formation,vendor,eff_treated_lateral_length,stage_count,avg_slurry_rate,max_slurry_rate,treat_pressure_max,treat_pressure_avg,total_proppant,mid_point_tvd_avg,total_co2_vol,mid_point_latitude_avg,mid_point_longitude_avg,open_well_head_pressure_avg,pump_time_stg,avg_clusters_stg,stg_sp,frac_csg,total_clean_vol,total_slurry_vol,gal_ftl,lb_ft,lb_clusters,bbls_clusters,slurry_rate_clusters,perc_100m,perc_sw,perc_gel,avg_acid_bbl_stg,stg1_owhp_gradient,fresh_bbl,prod_bbl,Date 120 Cum,Oil 120 Cum,Water 120 Cum,Gas 120 Cum,Gas BOE 120 Cum,HydroCarb 120 Cum,Date 120 Upday Cum,Oil 120 Upday Cum,Water 120 Upday Cum,Gas 120 Upday Cum,Gas BOE 120 Upday Cum,HydroCarb 120 Upday Cum,sap_cost,engineer_est_cost,field_est_cost,cp_cost,max_cost_col,cp_stim_cost,plug_life_cycle_cost,P_AveTOC,P_BVW,P_CAL,P_DRHO,P_DTC,P_DTS,P_EDYN,P_GR,P_GRKTH,P_NPHIL,P_PE,P_Phie,P_PhiT,P_POTA,P_PRDYN,P_RDEEP,P_RHOB,P_RMED,P_RMICRO,P_RSHAL,P_SwT,P_THOR,P_URAN,P_VAnhy,P_VClay,P_VDol,P_VGlau,P_VHalite,P_VHc,P_VLime,P_VPyrite,P_VQuartz,P_VTOC,P_VWater,P_VDol_VLime,REL_AVG_DIST_TOP,REL_MIN_DIST_TOP,REL_MAX_DIST_TOP,REL_STD_DIST_TOP,REL_AVG_ISO,REL_MIN_ISO,REL_MAX_ISO,REL_STD_ISO
KING HIDALGO 102BH,67990858.0,4237139402,P,2017-02-06 15:15:00,2017-02-12 09:00:00,2017,ALPINE,MONOCLINE,MIDDLE WOODFORD,"UNIVERSAL PRESSURE PUMPING, INC.",4392.999,22.0,72.190909,78.0,9587.0,7738.4,7832910.0,12938.6,0.0,30.791420456363635,-103.46814020727273,2444.7,10408.818182,7.863636363636363,199.681773,"508""x5.5""",221895.0,228994.0,50.51105179,1783.04388414,45276.93641618497,1282.6300578034682,0.41728849132947976,0.9364476292974131,0.6492951292967307,0.3409180890864039,100.0,0.4559885717199804,224793.0,,2017-06-21,632.175,198172.89,123602.484,20600.413995,21232.588995,2017-06-21,632.175,198172.89,123602.484,20600.413995,21232.588995,2253495.97,2350000.0,1972925.02,2350000.0,ENGINEER ESTIMATE,1954907.84490035,13823.238095,5.277127831673543,0.0019062047175035395,9.191821514415674,0.013269744543625669,72.3435467875711,117.61771579927178,5.764822602448349,260.66114562743604,48.53349614087105,0.14354613308690256,3.1556988431981874,0.03487849365804745,0.0503682512752446,1.3261444364617712,0.19487843801914195,232.3447793511773,2.4558049889552205,236.673489194068,,251.41748492550641,0.31922499762982737,8.700552825812451,28.307592736871833,0.0,0.12910347872941202,0.001442326094957673,0.0,0.0,0.033257547315423734,0.0,0.030067459130781963,0.7012697980849502,0.1032468610884188,0.0016159481730860065,0.001442326094957673,-100.58365546789693,-172.41650000001331,-43.149399999996746,40.2779293043712,388.71538016659173,254.66699999999952,457.9775000000256,73.02626945347845
KING HIDALGO 201AH,99720707.0,4237139416,P,2017-01-30 13:00:00,2017-02-05 23:15:00,2017,ALPINE,MONOCLINE,MIDDLE BARNETT,"UNIVERSAL PRESSURE PUMPING, INC.",4361.001,22.0,67.55,80.5,9834.0,9044.7,7887410.0,12510.2,0.0,30.791546585454544,-103.46665001772728,3348.9,10529.0,7.863636363636363,198.227318,"508""x5""",224089.0,231638.0,51.38476235,1808.62375404,45591.96531791907,1295.3121387283236,0.39046242774566475,0.9368355039781078,0.3299363452604702,0.6603115358700663,100.0,0.4563238417462761,225592.0,,2017-07-02,844.342,82829.85,39451.338,6575.223001,7419.565001,2017-07-02,844.342,82829.85,39451.338,6575.223001,7419.565001,2475253.92,2500000.0,1582792.14,2500000.0,ENGINEER ESTIMATE,1991579.7661225,10544.2,1.073114947172343,0.04519526790884714,9.130276683869127,0.01834520034991453,75.72390926802876,133.4531151344661,4.950088050832218,73.78081358139076,35.846653937985884,0.18679407122855904,3.268407494756105,0.05287605519172711,0.09145398196771856,0.7719547788288118,0.26166959215057,9.190443671376464,2.557875385947149,9.05091628906868,,8.895892242877228,0.9167093794283456,8.340201211000693,5.478778646025009,0.0,0.2572603440506312,0.0792946993778179,0.0,0.0,0.0075677832477893565,0.0,0.024734265277361743,0.5633071799314718,0.022535795052865862,0.04530412641522525,0.0792946993778179,-45.08859143820143,-68.83259999999994,-21.583499999998267,10.527404307702664,319.7860859101427,298.3485999999965,350.1747999999834,13.208071924533387
LUMBEE 201AH,153457790.0,4238936980,ZP,2018-07-14 15:30:00,2018-07-24 02:00:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER BARNETT,PUMPCO FLEET 2,6559.0,34.0,75.815588,85.0,11030.0,9064.8,12473000.0,10946.8,0.0,31.105228757941177,-103.75675020382353,3253.2,8894.5,8.0,192.911765,"508""x5.5""",290989.0,302413.0,44.364842,1901.661839,45856.617647,1069.8125,0.2787337794,1.0,0.9209523384045445,0.07196835619215847,60.588235294117645,0.6151678384919396,,,2018-11-26,13345.197,95887.29,444498.629,74083.104836,87428.301836,2019-02-05,17748.107,112899.895,662833.939,110472.323171,128220.430171,3070734.21,3300000.0,3140000.77,3300000.0,ENGINEER ESTIMATE,2943721.188969,12555.954545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.3820459052741,22.42329999999744,396.223400000015,100.74510100514665,550.5007083211159,492.834400000042,590.3382999999524,18.571063081719327
LUMBEE 401AH,153457031.0,4238936775,ZP,2018-07-14 23:00:00,2018-07-22 06:30:00,2018,ALPINE,PARASEQUENCE - CENTRAL TROUGH SOUTH,UPPER WOLFCAMP,PUMPCO FLEET 2,4640.0,24.0,80.954167,86.0,10690.0,7541.8,8747720.0,9317.2,0.0,31.10525152875,-103.75367458958333,1871.7,8593.083333,7.869565217391305,193.333333,"508""x5.5""",198784.0,206234.0,42.841379,1885.284483,46316.197053407,1052.4935543278084,0.42862473319521177,1.0,0.9796282699870257,0.012375913987146348,66.25,0.553925862079594,,,2018-11-26,6976.539,127883.71,134445.371,22407.561833,29384.100833,2018-12-11,7707.541,133971.464,152542.857,25423.809499,33131.350499,2498328.95,2300000.0,2310472.0,2498328.95,SAP,2176218.484088104,13708.26087,1.5261989858613703,0.006466176638107165,12.448469376405756,0.020916832073963405,71.00910493846855,118.2517513080349,5.990826794767691,74.93010251785645,57.16863599664853,0.20363245569705732,2.438012548534358,0.038642320080390466,0.07005943532200594,1.6825329521361512,0.2170720013618992,40.39347749419756,2.565258510135417,,84.66057923160776,22.53239105977187,0.5444686564752298,8.476966990826861,2.176499652728363,0.0,0.209407219826942,0.16242042001129184,0.0,0.0,0.032094620625072366,0.003607512479665664,0.0006159320356491769,0.5530766106690065,0.032213236795955134,0.006566463940757317,0.16602793249095749,615.8661341299277,420.5282000000144,710.2837999999666,76.76415681949179,1006.498092953433,934.1641000000437,1044.9682999999104,31.915899794112043
MESQUITE STATE UNIT 101AH,153451070.0,4210933095,ZP,2018-03-08 21:30:00,2018-03-18 02:30:00,2018,ALPINE,NORTHERN TROUGH,UPPER WOODFORD,PUMPCO FLEET 2,4831.001,24.0,70.595833,76.0,10000.0,8498.2,7224480.0,14048.9,0.0,31.300654862083334,-104.09393936375,3528.8,10269.458333,7.875,201.291708,"508""x5.5""",239289.9,246467.0,49.532157,1495.44162794,38224.7619048,1266.08412698,0.3735229259259,0.9319258963966957,0.9484976173252612,0.04469891959501843,67.83333333333333,0.587548479745634,19843.9,219446.0,2018-07-19,,97065.564,266290.851,44381.808501,44381.808501,2018-08-24,,105641.6,306224.336,51037.389335,51037.389335,2471367.92,2465000.0,2348848.24,2471367.92,SAP,2012640.466662732,21672.564783,4.167841516684488,0.0011784412852231779,7.588890251277668,0.009443461894894187,78.76181555143266,122.86209308308209,5.096793207837577,401.2664769812902,57.655785150179995,0.14784440084567255,3.420329973500692,0.027247379929300385,0.05953980423054413,1.823422768965336,0.1506625414528572,98.31482568138166,2.4815765518513566,106.57960250614384,,157.12043938300312,0.4117600633015735,8.968054602940658,46.50294032783921,0.0,0.2153451416483501,5.497217688925156e-05,0.0,0.0,0.026186035760598445,0.06062845990353723,0.02328997884574424,0.5930839031198377,0.08036392448626628,0.0010585852718110328,0.06068343208042647,-12.750177408057453,-44.48709999999859,34.44060000000155,23.537435930542355,312.7286486476079,284.7304000000003,342.24809999998104,14.82200425986339
MESQUITE STATE UNIT 102BH,153453915.0,4210933094,ZP,2018-03-07 00:45:00,2018-03-17 23:15:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE WOODFORD,PUMPCO FLEET 2,5041.001,26.0,70.534615,85.0,10090.0,8655.0,7790700.0,14191.7,0.0,31.299971870384617,-104.09522902076922,3706.9,7863.230769,7.730769230769231,193.884654,"508""x5.5""",195879.0,204444.0,38.85716349,1545.46686263,38759.701492537315,974.5223880597015,0.35091848258706465,0.9247333359004968,0.7086007177900643,0.28259282516247275,66.34615384615384,0.6722870924445146,35171.0,160708.0,2018-07-19,,100294.436,273221.149,45536.858171,45536.858171,2018-09-04,,109045.813,324829.282,54138.213672,54138.213672,2587801.44,2582000.0,2452769.59,2587801.44,SAP,2153198.190140961,12357.3596,3.841276592521482,0.00010903237769766509,7.57326551744362,0.012542960897710124,76.26902523376657,121.25966589411198,5.450946501367165,290.51855171221075,73.29326861616441,0.1548301729143726,4.005818995415607,0.013493224621695587,0.05179768195882351,2.2881783126250386,0.1715617644592891,117.81144585963754,2.514692562923769,121.67290289201513,,124.59912317774479,0.4895140251772486,11.177710911711356,29.53013515619607,0.0,0.2554660650529319,0.0,0.0,0.0,0.013398654725168534,0.22352758731037287,0.01723852741509083,0.4160963093030893,0.07417876696744373,8.185550150475775e-05,0.22352758731037287,98.7037704198592,46.587300000006,122.64409999999788,16.65073070770166,312.3447553435526,287.1064999999947,334.10639999998466,12.60690265961594
MESQUITE STATE UNIT 201BH,153458610.0,4210933353,P,2018-10-11 21:00:00,2018-10-18 20:45:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE BARNETT,PUMPCO FLEET 2,5054.0,25.0,70.916,77.0,11020.0,9350.3,10189762.0,13610.7,0.0,31.30032923,-104.0937826348,4283.2,11041.52,8.16,202.16,"508""x5.5""",263184.0,276038.0,52.074397,2016.177681,49949.813725,1290.117647,0.347627451,1.0,0.7154539044196256,0.2753148480919561,97.4,0.5720771307778567,263778.0,,2019-02-25,,51728.09,361551.507,60258.584494,60258.584494,2019-02-25,,51728.09,361551.507,60258.584494,60258.584494,3124278.05,3150000.0,3329757.86,3329757.86,FIELD ESTIMATE,2420107.4299985603,20342.416667,3.9716329780201662,0.0003082391314974045,7.599976278785712,0.007344543547480078,85.88250932008393,135.1382000731394,4.279777761989805,161.22684362342443,73.41171881829442,0.18983374354441104,3.8409212095415626,0.029447914719375308,0.0762633793295758,2.2922910999579567,0.16064740054701115,80.88972703945005,2.493434977451914,86.51268332558578,,94.59232730089941,0.3771310400014349,12.221563814094123,12.4204954927688,0.0,0.3121519027004145,1.1758793969849253e-05,0.0,0.0,0.029186301849610283,0.0651230161457374,0.031063091819185536,0.4867082515785794,0.0755008421547732,0.00026073243735982485,0.06513477493970724,-26.063633715731214,-73.62859999999668,24.360799999998004,26.765576418722,504.6601955084949,444.5,557.7568000000502,31.12773426317512
MOHICAN UNIT 101AH,153452572.0,4238936256,ZP,2018-01-19 02:45:00,2018-01-29 05:30:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,PUMPCO FLEET 2,5129.0,26.0,77.423077,83.0,9960.0,7761.0,7746870.0,11957.3,0.0,31.206326081153847,-103.92486879307693,2495.4,8988.846154,8.0,197.269231,"508""x5.5""",224718.0,233710.0,43.813219,1510.405537,37244.567308,1080.375,0.3722263317,0.9291745657697932,0.9208375599665117,0.07112703819695151,69.76923076923077,0.6165105990903793,12872.0,212879.0,2018-06-02,973.834,140618.621,994169.522,165694.920335,166668.754335,2018-06-27,997.68,146857.688,1195514.01,199252.335002,200250.015002,2534657.57,2500000.0,2326667.94,2534657.57,SAP,2088919.0996606753,14943.3416,6.778845936379915,0.004446986306472236,8.907603276409404,0.002628544273791653,77.63561911331006,123.09583986746358,4.992244777943013,326.8126903875945,41.8786812921203,0.1645256443948489,2.826090570254008,0.05075762689730469,0.06745602881060117,1.4733172450837335,0.1693899449206803,212.03419865523315,2.3614320924922465,,,119.57480693407362,0.28981354711199675,5.479925276875613,37.65703035057067,0.0,0.1113109864331254,0.0001836502699752867,0.0,0.0,0.046619199599358084,0.05738485770385177,0.016777275964991456,0.6374620965908703,0.12612353362158296,0.004139090723430243,0.057568507973827066,-23.47056395957861,-115.33899999999842,19.858800000001512,44.815925627246465,433.3057389970087,413.44439999996456,455.17880000002856,11.83853713652054
MOHICAN UNIT 102AH,153452570.0,4238936337,ZP,2018-01-18 14:30:00,2018-01-28 22:00:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,PUMPCO FLEET 2,4873.999,25.0,77.288,83.0,9890.0,7810.6,7478550.0,11978.2,0.0,31.2060909624,-103.9269993792,2546.4,8583.8,8.0,194.95996,"508""x5.5""",206434.0,214595.0,42.35413261,1534.37659712,37392.75,1032.17,0.38644,0.0,0.9918294763655588,0.0,68.0,0.613532541148264,23597.0,184468.0,2018-06-02,1080.012,151623.379,944014.478,157335.746332,158415.758332,2018-06-27,1192.896,160241.312,1141174.99,190195.831666,191388.727666,2295030.25,2400000.0,2324451.93,2400000.0,ENGINEER ESTIMATE,1993515.606936,15996.708333,8.459549709817908,0.0010864283646652936,8.907594412716803,0.0037681908827465788,81.23668667945206,128.65430650327806,4.398113641546214,422.5344017190206,38.63623541311277,0.18543529397593786,2.7937311083835046,0.059701102168528176,0.07572440335084449,1.1487253922671092,0.16843250207711094,291.4644148614771,2.301911523400735,,,152.02693140265092,0.18637480917220509,5.894628581323492,49.66185347082267,0.0,0.10681308809327672,0.0,0.0,0.0,0.05897117584927195,0.020101860354521703,0.02050103967417001,0.6387508552779464,0.1541254872986228,0.0007362861429497478,0.020101860354521703,1.8809325667510643,-65.49160000000414,45.14699999999769,27.1496336622119,448.95522383552907,431.01960000001174,465.89160000000527,10.478224263699353
MOHICAN UNIT 103BH,153458071.0,4238937179,ZP,2018-09-16 00:00:00,2018-09-23 11:15:00,2018,ALPINE,CENTRAL TROUGH NORTH,MIDDLE WOODFORD,PUMPCO FLEET 2,5060.0,26.0,82.434615,88.0,10330.0,8151.7,7279260.0,11672.7,0.0,31.206903511851852,-103.92853198222222,3011.2,8866.384615,8.0,194.615385,"508""x5.5""",222543.0,230526.0,43.98083,1438.588933,34996.442308,1069.918269,0.3963202644,1.0,0.9852177596499426,0.003406247407103336,96.48148148148148,0.6562377970722466,228991.0,,2019-01-25,469.501,80080.919,666524.609,111087.434835,111556.935835,2019-03-07,470.385,88100.567,918291.423,153048.570502,153518.955502,2487001.45,2750000.0,2715662.19,2750000.0,ENGINEER ESTIMATE,2308780.533675,15843.76,6.0106905499644325,0.0001199849919608574,8.930067174445009,0.004376030389151945,78.65113260040859,124.57487524075614,4.877625694726971,354.3609243903466,66.37158125423494,0.1815821026818389,3.1587777658809686,0.03404264221085571,0.06451551996386487,2.36478019549588,0.16823284582009942,145.33514938172922,2.4019565835738432,,,98.92979393514156,0.29998318189469797,8.058849620001844,37.92979398723597,0.0,0.2031686046516389,0.0,0.0,0.0,0.03399581558853337,0.07884381194276059,0.016757219848381813,0.5547463770806511,0.11245076943530424,4.682662232233571e-05,0.07884381194276059,169.2696376884375,117.53670000000699,198.66810000000638,22.879500629631604,450.05998427323937,424.4306999999601,466.93549999998936,13.53589581706943
MOHICAN UNIT 201AH,153456337.0,4238936772,P,2018-06-09 14:45:00,2018-06-16 14:30:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER BARNETT,STINGRAY PRESSURE PUMPING FLEET ORANGE,4787.001,25.0,79.924,85.0,11100.0,7087.4,9778690.0,10898.0,0.0,31.20629514769231,-103.92595586846154,3400.6,11047.36,8.0,191.48004,"508""x5.5""",263920.0,276184.0,55.13263941,2042.7591304,48893.45,1319.6,0.39962,0.9435736294081829,0.9824783034452859,0.008551544734894638,96.0,0.5984432138858758,31923.0,235631.0,2018-10-27,25090.412,152044.386,661804.018,110300.669666,135391.081666,2018-10-27,25090.412,152044.386,661804.018,110300.669666,135391.081666,2949497.95,3100000.0,2689723.1,3100000.0,ENGINEER ESTIMATE,2604419.806247,15367.166667,5.364379753234545,0.0014935278079826802,8.756807608625554,-0.006969998278545816,83.94748791089077,128.51152318601592,4.428009483973842,153.87393790265872,55.56784105889899,0.2177205314582729,2.9137082329780752,0.05271425386653633,0.08269586455867865,1.5117125723251863,0.12736537793791036,76.59663636594188,2.4180238503577107,,,86.85358741853202,0.3513356667893325,8.94310914154776,13.570667046434885,0.0,0.19982728412405654,0.0,0.0,0.0,0.051369709221527816,0.0,0.01809578251295735,0.6334129419485044,0.09597059282377347,0.0013323563480315895,0.0,122.57378897218295,88.41720000000912,158.75179999999756,18.829659519746198,619.2199426712083,598.0458999999522,652.5370999999595,15.85055474666445
MONT BLANC 102AH,153448530.0,4238935774,P,2017-06-02 14:30:00,2017-06-12 15:00:00,2017,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,PUMPCO FLEET 5,4787.001,23.0,68.786957,76.0,9950.0,5615.0,9463667.0,12096.3,0.0,31.206472878695653,-103.88703441565218,2072.2,10995.043478,7.869565217391305,208.130478,"508""x5.5""",252273.0,252886.0,52.69959208,1976.95112243,52285.45303867403,1393.7734806629835,0.3800384364640884,0.9131829331885017,0.9660874860609128,0.024679104418591776,101.52173913043478,0.4906373448971147,252886.0,,2017-11-15,,187919.76,1284644.133,214107.355497,214107.355497,2017-11-15,,187919.76,1284644.133,214107.355497,214107.355497,2741212.57,2750000.0,2516376.13,2750000.0,ENGINEER ESTIMATE,2281479.2993575,16136.281818,8.171231314702133,0.001916614837956953,8.905604047202647,0.0028743133338923555,80.3070681970464,127.18854702123427,4.5399388502849805,413.72896393829916,39.13662311035958,0.17778204378315662,2.7639808264746764,0.05804859086437561,0.07331853663658107,1.1966037684939077,0.16843063243196355,294.81173282273977,2.3137166447739044,,,158.71093272254976,0.2014476381254433,5.849329161902088,48.185975589248564,0.0,0.10178434038126892,4.277961637986663e-05,0.0,0.0,0.05649276221820219,0.01952669046739277,0.020150709432159162,0.6510446315413659,0.14940330293733747,0.0015590521710888785,0.01956947008377264,51.50393304677677,-17.822199999999345,69.76049999999569,15.575266721920725,455.8033905837531,418.0567000000272,475.0645000000188,12.008189255691956
MONT BLANC 103CH,153448533.0,4238935776,P,2017-07-02 09:30:00,2017-07-14 22:15:00,2017,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,PUMPCO FLEET 5,4922.001,26.0,66.246154,72.0,9910.0,7214.3,10525790.0,12390.8,0.0,31.206357852692307,-103.88577483538461,2114.6,13368.923077,7.730769230769231,189.307731,"508""x5.5""",339117.0,347592.0,68.89819811,2138.51846028,52367.114427860695,1687.1492537313434,0.329582855721393,0.8910485578754659,0.30454912008784824,0.6880472641795399,99.57692307692308,0.5199967619833006,349694.0,,2017-11-15,,249111.062,699162.64,116527.106667,116527.106667,2017-11-15,,249111.062,699162.64,116527.106667,116527.106667,3669164.43,3664000.0,3189702.38,3669164.43,SAP,3323223.380129859,13765.1348,7.147271433517459,0.0011221494716851836,8.874716994944757,0.009895481450699906,75.86984087558146,123.90911636939936,5.028471302500859,283.96730286132185,40.00791251678183,0.1689035923613725,2.731711166393413,0.04098764854310544,0.05753773626479571,1.2904219655671851,0.19958108855050194,285.2174865852722,2.364523537342337,,,162.9000259952848,0.25052912091990903,5.708769322970429,31.333930869159712,0.0,0.11035026954876856,0.0002680741692674868,0.0,0.0,0.040202516814079936,0.05355500953589831,0.014397154456268891,0.6461880536375835,0.13428304695504228,0.0007847768014279519,0.05382308370516579,354.01636910298845,310.3739000000056,397.66940000001244,28.57048772008,461.33375659565536,421.4638000000233,473.07710000003,11.092936764434434
MONT BLANC 104AH,153456575.0,4238936897,ZP,2018-09-18 22:30:00,2018-09-29 00:45:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,LEGEND FLEET 3,4808.999,22.0,86.686364,91.0,10600.0,7884.2,14364240.0,11991.6,0.0,31.206177624782608,-103.89792562347826,2268.8,13946.545455,8.0,218.590864,"508""x5.5""",289204.0,306824.0,60.13808695,2986.95009086,81615.0,1643.204545,0.4925361591,1.0,0.9745170183901622,0.019760251261525412,73.91304347826087,0.5907601292365181,297061.0,,2018-12-29,,196302.942,1783734.724,297289.120665,297289.120665,2018-12-29,,196302.942,1783734.724,297289.120665,297289.120665,2624209.09,2720000.0,2716013.45,2720000.0,ENGINEER ESTIMATE,2291235.133488,17244.095238,7.935673271762915,0.002074820064038371,8.904252542781006,0.003469176560288175,80.4088813438453,127.63846979447224,4.522037792563894,403.3418868123044,43.43794617720659,0.1812981162362372,2.8234376975251734,0.0575801189020655,0.07439057792993696,1.3744016751998962,0.17097117663869987,260.62671730272916,2.3187356493273943,,,143.32416352243476,0.2170273400194634,6.159264436448934,46.722445458595196,0.0,0.11208963810889036,9.572586588061905e-05,0.0,0.0,0.05585368539623912,0.028604476403238224,0.019938470697441757,0.6362282505380219,0.14546500665292011,0.0017279955393404206,0.028700202269118867,93.18018435576315,-38.754300000000484,149.14529999998436,41.2359141550836,415.05453277747336,399.64739999995754,437.79000000002617,12.5107347740505
MONT BLANC 105CH,153456574.0,4238936898,ZP,2018-09-19 18:00:00,2018-09-30 02:00:00,2018,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,LEGEND FLEET 3,4740.0,23.0,78.1,82.9,10384.0,8963.4,9331350.0,12242.5,0.0,31.206072665833332,-103.89790296083333,2522.3,12401.391304,8.0,206.086957,"508""x5.5""",275543.0,285232.0,58.131435,1968.639241,50713.858696,1497.516304,0.424457,1.0,0.8046469689731046,0.1888933000477751,80.0,0.5990898415642772,297226.0,,2018-12-30,,171017.362,368858.971,61476.495164,61476.495164,2018-12-30,,171017.362,368858.971,61476.495164,61476.495164,2464110.7,2560000.0,2517259.45,2560000.0,ENGINEER ESTIMATE,2243730.259968,12565.681818,5.281989372451347,0.004666266324711193,8.849761262315633,0.005466880258493596,79.36462796357542,127.64814230178864,4.698002536107452,207.08977372336852,62.387997425024615,0.1721257605991597,2.9636024801102643,0.04372323060797772,0.07052766604158993,2.318193050716044,0.18416126897628626,55.00883681397434,2.394313619375033,,,43.70006322595547,0.4503158602139227,7.0582339691544425,19.166003918238925,0.0,0.1787287232071839,0.00014690140845070426,0.0,0.0,0.03980546966367413,0.09949484711303876,0.01034392351716996,0.5685381142043068,0.09903621529715394,0.003912986922023313,0.09964174852148944,342.09133415838835,220.14229999997562,401.1147000000231,42.242829847527865,414.77382366335974,400.274399999995,435.20219999999387,11.818205216737569
